購入日,顧客ID,従業員数,商品カテゴリ,ID,単価,注文数,購入額
2020/4/6,CS009706,16,むぎ茶飲料,PD08701,200,47,9400
2020/4/6,CS009123,397,むぎ茶飲料,PD04005,150,44,6600
2020/4/6,CS001690,14,ミネラルウォーター類,PD03812,200,36,7200
2020/4/6,CS000396,23,ミネラルウォーター類,PD01949,150,18,2700
2020/4/6,CS000535,193,ミネラルウォーター類,PD06090,150,194,29100
2020/4/7,CS008858,100,ミネラルウォーター類,PD05843,150,28,4200
2020/4/7,CS007982,204,ブレンド茶飲料,PD07835,100,33,3300
2020/4/7,CS004124,75,ミネラルウォーター類,PD01159,150,78,11700
2020/4/7,CS008858,100,スポーツ飲料等,PD09632,120,109,13080
2020/4/7,CS000921,24,スポーツ飲料等,PD00559,150,14,2100
2020/4/7,CS003971,10,コーヒー,PD02868,200,44,8800
2020/4/7,CS000409,24,ミネラルウォーター類,PD01753,120,14,1680
2020/4/7,CS005995,22,コーヒー,PD06798,200,12,2400
2020/4/7,CS001842,32,コーヒー,PD04249,150,44,6600
2020/4/7,CS003277,7,コーヒー,PD05734,150,5,750
2020/4/7,CS006190,33,スポーツ飲料等,PD00298,100,26,2600
2020/4/7,CS001621,58,ウーロン系飲料,PD03168,200,46,9200
2020/4/7,CS000730,70,ミネラルウォーター類,PD06303,150,81,12150
2020/4/7,CS000030,80,むぎ茶飲料,PD02717,150,26,3900
2020/4/7,CS001690,14,スポーツ飲料等,PD09123,150,13,1950
2020/4/7,CS007462,57,コーヒー,PD08856,200,36,7200
2020/4/7,CS007776,131,スポーツ飲料等,PD02366,120,134,16080
2020/4/7,CS006334,98,ミネラルウォーター類,PD00142,150,31,4650
2020/4/7,CS004658,32,コーヒー,PD06005,100,33,3300
2020/4/7,CS000730,70,スポーツ飲料等,PD09630,120,62,7440
2020/4/7,CS006358,66,コーヒー,PD04868,120,30,3600
2020/4/7,CS006094,122,むぎ茶飲料,PD03931,100,37,3700
2020/4/7,CS004124,75,果実フレーバー／着色炭酸飲料,PD07299,200,39,7800
2020/4/7,CS007150,8,コーヒー,PD08856,200,46,9200
2020/4/7,CS006334,98,豆乳類等,PD02526,200,39,7800
2020/4/7,CS005564,126,果実ジュース（果汁100%）,PD03796,100,129,12900
2020/4/7,CS003971,10,果実フレーバー／着色炭酸飲料,PD03996,150,40,6000
2020/4/7,CS006627,58,コーラ炭酸飲料,PD07214,150,60,9000
2020/4/8,CS004465,54,ブレンド茶飲料,PD02364,200,75,15000
2020/4/8,CS004630,105,コーヒー,PD07640,150,39,5850
2020/4/8,CS001621,58,むぎ茶飲料,PD02628,100,37,3700
2020/4/8,CS007776,131,果汁入り炭酸飲料（5%以上10%未満）,PD06667,150,136,20400
2020/4/8,CS008365,16,ミネラルウォーター類,PD06367,150,18,2700
2020/4/8,CS005564,126,むぎ茶飲料,PD05618,150,142,21300
2020/4/8,CS008910,400,ミネラルウォーター類,PD02825,150,405,60750
2020/4/8,CS007150,8,ミネラルウォーター類,PD07848,200,44,8800
2020/4/8,CS000386,30,ミネラルウォーター類,PD03922,120,41,4920
2020/4/8,CS000557,64,豆乳類等,PD02469,200,69,13800
2020/4/8,CS007979,454,むぎ茶飲料,PD02717,150,35,5250
2020/4/8,CS007982,204,ミネラルウォーター類,PD05056,150,206,30900
2020/4/8,CS001036,26,コーラ炭酸飲料,PD01569,200,23,4600
2020/4/8,CS005114,86,コーヒー,PD08862,200,92,18400
2020/4/8,CS001690,14,果実ジュース（果汁100%）,PD05070,200,27,5400
2020/4/8,CS003377,7,ミネラルウォーター類,PD01045,200,6,1200
2020/4/8,CS000734,57,ミネラルウォーター類,PD06836,200,54,10800
2020/4/8,CS001842,32,ミネラルウォーター類,PD05779,150,29,4350
2020/4/8,CS004000,79,ミネラルウォーター類,PD08008,150,62,9300
2020/4/8,CS000662,67,スポーツ飲料等,PD00829,100,56,5600
2020/4/9,CS008858,100,果汁入り炭酸飲料（5%以上10%未満）,PD07700,150,29,4350
2020/4/9,CS000896,79,コーヒー,PD05884,100,101,10100
2020/4/9,CS000030,80,ミネラルウォーター類,PD06927,120,83,9960
2020/4/9,CS003377,7,コーラ炭酸飲料,PD06382,100,43,4300
2020/4/9,CS001611,68,ミネラルウォーター類,PD09264,150,66,9900
2020/4/9,CS003737,22,ブレンド茶飲料,PD00955,200,43,8600
2020/4/9,CS008625,7,ミネラルウォーター類,PD09264,150,22,3300
2020/4/9,CS000821,25,ミネラルウォーター類,PD03504,150,32,4800
2020/4/9,CS009123,397,コーラ炭酸飲料,PD08560,200,390,78000
2020/4/9,CS008306,113,ミネラルウォーター類,PD07389,150,91,13650
2020/4/9,CS000557,64,ミネラルウォーター類,PD01383,150,62,9300
2020/4/9,CS004465,54,スポーツ飲料等,PD00647,200,49,9800
2020/4/9,CS009123,397,ブレンド茶飲料,PD05824,100,23,2300
2020/4/9,CS004392,103,スポーツ飲料等,PD05146,100,107,10700
2020/4/9,CS003277,7,果実ジュース（果汁100%）,PD08697,150,7,1050
2020/4/9,CS008306,113,ブレンド茶飲料,PD08640,100,118,11800
2020/4/9,CS007776,131,ミネラルウォーター類,PD04814,200,117,23400
2020/4/9,CS004897,186,ミネラルウォーター類,PD03041,200,181,36200
2020/4/9,CS008101,23,コーヒー,PD04976,150,27,4050
2020/4/9,CS009473,38,コーヒー,PD04868,120,34,4080
2020/4/9,CS004971,45,スポーツ飲料等,PD02959,100,46,4600
2020/4/9,CS009530,108,むぎ茶飲料,PD06596,150,102,15300
2020/4/9,CS008101,23,コーヒー,PD04242,150,30,4500
2020/4/9,CS004630,105,ミネラルウォーター類,PD06164,200,117,23400
2020/4/9,CS006627,58,ミネラルウォーター類,PD09096,150,46,6900
2020/4/9,CS004001,458,ミネラルウォーター類,PD00418,150,28,4200
2020/4/10,CS008306,113,スポーツ飲料等,PD02131,150,126,18900
2020/4/10,CS001690,14,ミネラルウォーター類,PD05843,150,33,4950
2020/4/10,CS000557,64,ウーロン系飲料,PD03052,120,43,5160
2020/4/10,CS007150,8,むぎ茶飲料,PD09600,150,8,1200
2020/4/10,CS005761,122,スポーツ飲料等,PD00298,100,12,1200
2020/4/10,CS007130,87,コーヒー,PD00295,150,28,4200
2020/4/10,CS005995,22,ミネラルウォーター類,PD09378,150,52,7800
2020/4/10,CS007979,454,ミネラルウォーター類,PD06182,150,42,6300
2020/4/10,CS008430,22,コーヒー,PD01287,200,25,5000
2020/4/10,CS000730,70,むぎ茶飲料,PD01489,200,77,15400
2020/4/10,CS005761,122,ブレンド茶飲料,PD03003,100,34,3400
2020/4/10,CS000821,25,コーラ炭酸飲料,PD08266,150,36,5400
2020/4/10,CS005254,106,コーラ炭酸飲料,PD01170,150,55,8250
2020/4/10,CS008430,22,ウーロン系飲料,PD01713,200,13,2600
2020/4/11,CS007040,242,果汁入り炭酸飲料（5%以上10%未満）,PD08271,200,40,8000
2020/4/11,CS004001,458,ミネラルウォーター類,PD02663,150,446,66900
2020/4/11,CS004897,186,コーヒー,PD01758,200,186,37200
2020/4/11,CS004361,71,果汁入り炭酸飲料（5%以上10%未満）,PD00743,150,89,13350
2020/4/11,CS005432,320,ミネラルウォーター類,PD04710,150,309,46350
2020/4/11,CS008477,388,ミネラルウォーター類,PD00839,150,384,57600
2020/4/11,CS004465,54,ミネラルウォーター類,PD04626,200,40,8000
2020/4/11,CS000734,57,ミネラルウォーター類,PD08147,100,26,2600
2020/4/11,CS004001,458,スポーツ飲料等,PD03367,200,45,9000
2020/4/11,CS003260,40,ミネラルウォーター類,PD05621,150,33,4950
2020/4/11,CS000778,18,コーヒー,PD08942,150,23,3450
2020/4/11,CS002266,23,ブレンド茶飲料,PD06822,150,6,900
2020/4/11,CS007600,12,コーヒー,PD07959,150,29,4350
2020/4/11,CS000396,23,ミネラルウォーター類,PD06927,120,43,5160
2020/4/11,CS007383,93,ミネラルウォーター類,PD02358,150,115,17250
2020/4/11,CS003971,10,豆乳類等,PD07752,200,5,1000
2020/4/11,CS003925,40,コーラ炭酸飲料,PD09471,200,32,6400
2020/4/11,CS005968,82,栄養ドリンク炭酸飲料,PD01469,200,87,17400
2020/4/11,CS004000,79,スポーツ飲料等,PD08981,150,53,7950
2020/4/11,CS005432,320,スポーツ飲料等,PD05418,120,27,3240
2020/4/12,CS003971,10,コーラ炭酸飲料,PD01275,150,51,7650
2020/4/12,CS008999,43,ミネラルウォーター類,PD04628,150,19,2850
2020/4/12,CS000734,57,むぎ茶飲料,PD06214,200,59,11800
2020/4/12,CS007776,131,豆乳類等,PD04858,200,126,25200
2020/4/12,CS007040,242,ミネラルウォーター類,PD09231,200,62,12400
2020/4/12,CS006627,58,ブレンド茶飲料,PD02364,200,61,12200
2020/4/12,CS007040,242,コーヒー,PD01922,150,51,7650
2020/4/12,CS004465,54,むぎ茶飲料,PD05222,150,41,6150
2020/4/12,CS009530,108,コーラ炭酸飲料,PD06669,150,121,18150
2020/4/12,CS003925,40,ミネラルウォーター類,PD07891,200,56,11200
2020/4/12,CS000030,80,スポーツ飲料等,PD04038,150,34,5100
2020/4/12,CS006237,141,ブレンド茶飲料,PD06217,100,51,5100
2020/4/12,CS000921,24,ミネラルウォーター類,PD05474,200,41,8200
2020/4/12,CS000557,64,果実ジュース（果汁100%）,PD03678,200,15,3000
2020/4/12,CS005472,152,コーヒー,PD04473,200,137,27400
2020/4/13,CS007982,204,スポーツ飲料等,PD03166,150,52,7800
2020/4/13,CS008910,400,むぎ茶飲料,PD09916,200,408,81600
2020/4/13,CS001611,68,ミネラルウォーター類,PD04174,120,45,5400
2020/4/13,CS003925,40,スポーツ飲料等,PD05955,200,53,10600
2020/4/13,CS003012,66,ミネラルウォーター類,PD05539,150,48,7200
2020/4/13,CS009530,108,ミネラルウォーター類,PD06647,200,100,20000
2020/4/13,CS002266,23,スポーツ飲料等,PD00702,200,39,7800
2020/4/13,CS009123,397,ミネラルウォーター類,PD09665,200,382,76400
2020/4/13,CS000662,67,果汁入り炭酸飲料（5%以上10%未満）,PD01022,100,67,6700
2020/4/13,CS000409,24,ウーロン系飲料,PD08226,150,49,7350
2020/4/13,CS003958,53,ブレンド茶飲料,PD03607,120,43,5160
2020/4/13,CS006358,66,スポーツ飲料等,PD04562,200,50,10000
2020/4/13,CS006094,122,コーヒー入り乳飲料,PD07789,150,55,8250
2020/4/13,CS005114,86,ミネラルウォーター類,PD00856,150,35,5250
2020/4/13,CS005679,124,ミネラルウォーター類,PD08322,150,52,7800
2020/4/13,CS003184,259,果実フレーバー／着色炭酸飲料,PD04928,150,37,5550
2020/4/14,CS004465,54,スポーツ飲料等,PD00875,150,54,8100
2020/4/14,CS007279,282,栄養ドリンク炭酸飲料,PD00807,100,282,28200
2020/4/14,CS000396,23,果実ジュース（果汁100%）,PD04514,100,32,3200
2020/4/14,CS007383,93,ミネラルウォーター類,PD00856,150,108,16200
2020/4/14,CS003277,7,むぎ茶飲料,PD05453,100,29,2900
2020/4/14,CS003958,53,ミネラルウォーター類,PD04013,200,43,8600
2020/4/14,CS006358,66,スポーツ飲料等,PD03657,150,19,2850
2020/4/14,CS003925,40,コーヒー,PD01930,150,45,6750
2020/4/14,CS003737,22,コーヒー,PD03543,150,36,5400
2020/4/14,CS005472,152,コーヒー,PD01838,200,149,29800
2020/4/14,CS008365,16,スポーツ飲料等,PD09591,150,9,1350
2020/4/14,CS000734,57,ミネラルウォーター類,PD02445,100,71,7100
2020/4/14,CS008799,106,果汁入り飲料（ネクター類）,PD03478,120,38,4560
2020/4/15,CS004001,458,むぎ茶飲料,PD06873,200,479,95800
2020/4/15,CS007383,93,コーヒー,PD01367,150,95,14250
2020/4/15,CS006334,98,栄養ドリンク炭酸飲料,PD07793,100,22,2200
2020/4/15,CS008365,16,むぎ茶飲料,PD06475,200,37,7400
2020/4/15,CS008858,100,豆乳類等,PD02469,200,33,6600
2020/4/15,CS000921,24,ミネラルウォーター類,PD09390,200,29,5800
2020/4/15,CS004000,79,コーヒー,PD00144,150,27,4050
2020/4/15,CS005472,152,ミネラルウォーター類,PD09941,200,25,5000
2020/4/15,CS005114,86,コーヒー,PD05508,200,71,14200
2020/4/15,CS003958,53,ブレンド茶飲料,PD06509,120,60,7200
2020/4/15,CS003113,30,コーヒー入り乳飲料,PD06051,150,38,5700
2020/4/15,CS008365,16,コーヒー,PD09209,150,40,6000
2020/4/15,CS009530,108,ミネラルウォーター類,PD03366,200,51,10200
2020/4/16,CS000769,94,果実ジュース（果汁100%）,PD04514,100,90,9000
2020/4/16,CS001036,26,ミネラルウォーター類,PD04896,150,17,2550
2020/4/16,CS000821,25,コーヒー,PD09460,100,40,4000
2020/4/16,CS008477,388,コーヒー,PD08056,200,392,78400
2020/4/16,CS007776,131,ウーロン系飲料,PD05295,200,123,24600
2020/4/16,CS008430,22,コーヒー,PD02916,200,40,8000
2020/4/16,CS007131,71,コーヒー,PD05508,200,61,12200
2020/4/16,CS007383,93,コーヒー,PD07244,200,104,20800
2020/4/16,CS004124,75,ミネラルウォーター類,PD01799,150,74,11100
2020/4/16,CS008076,18,コーヒー,PD08694,100,52,5200
2020/4/16,CS000821,25,豆乳類等,PD02469,200,25,5000
2020/4/16,CS006358,66,スポーツ飲料等,PD03166,150,36,5400
2020/4/16,CS006724,51,スポーツ飲料等,PD01574,150,49,7350
2020/4/16,CS001417,22,果汁入り飲料（ネクター類）,PD04657,200,53,10600
2020/4/16,CS008239,159,コーヒー,PD00474,120,48,5760
2020/4/16,CS003377,7,栄養ドリンク炭酸飲料,PD04458,200,1,200
2020/4/16,CS005472,152,ミネラルウォーター類,PD00856,150,31,4650
2020/4/16,CS003012,66,スポーツ飲料等,PD07825,100,77,7700
2020/4/16,CS000769,94,ブレンド茶飲料,PD00356,200,49,9800
2020/4/16,CS001611,68,ミネラルウォーター類,PD07234,150,70,10500
2020/4/16,CS001690,14,ミネラルウォーター類,PD01660,150,49,7350
2020/4/16,CS000409,24,ミネラルウォーター類,PD04833,150,20,3000
2020/4/16,CS008799,106,ミネラルウォーター類,PD06112,150,103,15450
2020/4/17,CS008365,16,果実ジュース（果汁100%）,PD04788,150,16,2400
2020/4/17,CS003958,53,ミネラルウォーター類,PD01858,200,56,11200
2020/4/17,CS003971,10,ミネラルウォーター類,PD05771,150,4,600
2020/4/17,CS000183,122,ミネラルウォーター類,PD01041,150,41,6150
2020/4/17,CS009123,397,ウーロン系飲料,PD09131,150,395,59250
2020/4/17,CS003012,66,ミネラルウォーター類,PD01146,150,49,7350
2020/4/17,CS005432,320,果汁入り炭酸飲料（5%以上10%未満）,PD06386,200,310,62000
2020/4/17,CS006334,98,コーヒー,PD00989,120,109,13080
2020/4/17,CS000557,64,ミネラルウォーター類,PD03789,200,48,9600
2020/4/17,CS007982,204,ブレンド茶飲料,PD02364,200,209,41800
2020/4/17,CS005761,122,ミネラルウォーター類,PD08327,150,144,21600
2020/4/17,CS000730,70,コーヒー,PD05734,150,81,12150
2020/4/17,CS006334,98,果実ジュース（果汁100%）,PD05344,120,45,5400
2020/4/17,CS008306,113,ウーロン系飲料,PD03732,150,103,15450
2020/4/17,CS007279,282,ミネラルウォーター類,PD01075,150,267,40050
2020/4/17,CS008625,7,むぎ茶飲料,PD02717,150,9,1350
2020/4/17,CS000396,23,コーヒー,PD05595,120,52,6240
2020/4/17,CS007600,12,果実フレーバー／着色炭酸飲料,PD08083,150,45,6750
2020/4/17,CS005114,86,コーラ炭酸飲料,PD07690,120,29,3480
2020/4/17,CS006190,33,スポーツ飲料等,PD00702,200,44,8800
2020/4/18,CS005968,82,スポーツ飲料等,PD00212,150,31,4650
2020/4/18,CS004465,54,スポーツ飲料等,PD00875,150,22,3300
2020/4/18,CS007040,242,ウーロン系飲料,PD04069,150,232,34800
2020/4/18,CS005254,106,ミネラルウォーター類,PD02892,120,108,12960
2020/4/18,CS004000,79,ブレンド茶飲料,PD06939,150,74,11100
2020/4/18,CS005564,126,スポーツ飲料等,PD06779,150,26,3900
2020/4/18,CS000730,70,栄養ドリンク炭酸飲料,PD03397,120,46,5520
2020/4/18,CS005114,86,ブレンド茶飲料,PD03003,100,101,10100
2020/4/18,CS005188,21,スポーツ飲料等,PD05562,150,32,4800
2020/4/18,CS005564,126,ミネラルウォーター類,PD07330,150,118,17700
2020/4/18,CS007776,131,豆乳類等,PD03098,150,46,6900
2020/4/18,CS005254,106,ミネラルウォーター類,PD06367,150,45,6750
2020/4/18,CS006724,51,コーヒー入り乳飲料,PD00617,200,50,10000
2020/4/18,CS005114,86,コーラ炭酸飲料,PD04093,150,88,13200
2020/4/18,CS008858,100,ミネラルウォーター類,PD07389,150,38,5700
2020/4/18,CS008477,388,ブレンド茶飲料,PD06509,120,37,4440
2020/4/18,CS000535,193,むぎ茶飲料,PD02628,100,200,20000
2020/4/18,CS007379,231,ミネラルウォーター類,PD01763,100,222,22200
2020/4/18,CS000734,57,コーヒー入り乳飲料,PD00617,200,61,12200
2020/4/19,CS007600,12,ミネラルウォーター類,PD00149,150,49,7350
2020/4/19,CS007130,87,ミネラルウォーター類,PD01817,150,80,12000
2020/4/19,CS003113,30,むぎ茶飲料,PD05047,150,32,4800
2020/4/19,CS004465,54,果汁入り飲料（50%以上100%未満）,PD00390,100,39,3900
2020/4/19,CS008430,22,ブレンド茶飲料,PD03003,100,43,4300
2020/4/19,CS008910,400,ミネラルウォーター類,PD01041,150,54,8100
2020/4/19,CS008239,159,むぎ茶飲料,PD06475,200,154,30800
2020/4/19,CS005432,320,コーヒー,PD07954,150,316,47400
2020/4/19,CS008910,400,栄養ドリンク炭酸飲料,PD03973,120,416,49920
2020/4/19,CS008910,400,果実フレーバー／着色炭酸飲料,PD03119,120,378,45360
2020/4/19,CS007040,242,豆乳類等,PD08805,150,56,8400
2020/4/19,CS004234,126,果汁入り炭酸飲料（5%以上10%未満）,PD00642,150,31,4650
2020/4/19,CS007040,242,豆乳類等,PD02526,200,43,8600
2020/4/19,CS003260,40,果汁入り炭酸飲料（5%以上10%未満）,PD09616,150,38,5700
2020/4/19,CS004971,45,スポーツ飲料等,PD01493,150,38,5700
2020/4/19,CS007425,55,栄養ドリンク炭酸飲料,PD03053,150,60,9000
2020/4/19,CS005254,106,ミネラルウォーター類,PD07834,150,51,7650
2020/4/19,CS009123,397,ミネラルウォーター類,PD04547,150,416,62400
2020/4/19,CS000769,94,豆乳類等,PD00558,200,99,19800
2020/4/19,CS004392,103,果実ジュース（果汁100%）,PD06418,150,27,4050
2020/4/19,CS007979,454,コーヒー,PD08975,120,462,55440
2020/4/19,CS008858,100,栄養ドリンク炭酸飲料,PD09228,150,47,7050
2020/4/20,CS008625,7,果汁入り炭酸飲料（5%以上10%未満）,PD06667,150,18,2700
2020/4/20,CS006237,141,コーヒー,PD02782,150,32,4800
2020/4/20,CS008799,106,果汁入り炭酸飲料（5%以上10%未満）,PD04430,150,106,15900
2020/4/20,CS000535,193,コーヒー,PD01880,150,208,31200
2020/4/20,CS000535,193,果汁入り炭酸飲料（5%以上10%未満）,PD00642,150,193,28950
2020/4/20,CS000535,193,スポーツ飲料等,PD06779,150,194,29100
2020/4/20,CS004000,79,果実ジュース（果汁100%）,PD09103,200,42,8400
2020/4/20,CS005114,86,ミネラルウォーター類,PD02973,200,23,4600
2020/4/20,CS007150,8,ミネラルウォーター類,PD02973,200,24,4800
2020/4/20,CS007462,57,ミネラルウォーター類,PD09986,150,32,4800
2020/4/20,CS008625,7,コーラ炭酸飲料,PD04464,100,17,1700
2020/4/20,CS004658,32,果汁入り炭酸飲料（5%以上10%未満）,PD02589,150,30,4500
2020/4/20,CS004465,54,コーヒー,PD01758,200,62,12400
2020/4/20,CS000821,25,コーヒー,PD08942,150,45,6750
2020/4/20,CS006334,98,むぎ茶飲料,PD03716,150,58,8700
2020/4/20,CS007279,282,果汁入り炭酸飲料（5%以上10%未満）,PD07350,100,283,28300
2020/4/20,CS007979,454,ブレンド茶飲料,PD02364,200,33,6600
2020/4/20,CS003971,10,ミネラルウォーター類,PD00508,200,51,10200
2020/4/20,CS009706,16,ミネラルウォーター類,PD07389,150,39,5850
2020/4/20,CS000778,18,果汁入り炭酸飲料（5%以上10%未満）,PD04430,150,22,3300
2020/4/20,CS007600,12,果汁入り炭酸飲料（5%以上10%未満）,PD06520,150,23,3450
2020/4/21,CS006627,58,栄養ドリンク炭酸飲料,PD00267,200,32,6400
2020/4/21,CS007600,12,果実ジュース（果汁100%）,PD00654,150,9,1350
2020/4/21,CS004361,71,ウーロン系飲料,PD06052,150,32,4800
2020/4/21,CS003737,22,コーヒー,PD05927,200,14,2800
2020/4/21,CS005472,152,スポーツ飲料等,PD02131,150,42,6300
2020/4/21,CS003925,40,果汁入り飲料（ネクター類）,PD09060,200,40,8000
2020/4/21,CS008540,152,ミネラルウォーター類,PD01390,200,142,28400
2020/4/21,CS004448,11,コーヒー入り乳飲料,PD00510,150,33,4950
2020/4/21,CS000965,6,コーヒー,PD06798,200,3,600
2020/4/21,CS008999,43,ミネラルウォーター類,PD08377,150,57,8550
2020/4/21,CS004361,71,ミネラルウォーター類,PD08838,200,43,8600
2020/4/21,CS004000,79,ブレンド茶飲料,PD08774,150,35,5250
2020/4/21,CS000030,80,コーヒー,PD08860,120,84,10080
2020/4/21,CS008101,23,ミネラルウォーター類,PD04896,150,14,2100
